date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1,spread_prob
12/23/2000,2000,0,0,SEA,BUF,1474.705,1494.895,0.5641315755,23,42,0,0.5705882353
12/23/2000,2000,0,0,NYG,JAX,1566.518,1509.918,0.668184639,28,25,1,0.6066666667
12/24/2000,2000,0,0,WSH,ARI,1505.592,1257.17,0.85865968,20,3,1,0.6818181818
12/24/2000,2000,0,0,ATL,KC,1312.83,1512.873,0.3148869886,29,13,1,0.3888888889
12/24/2000,2000,0,0,IND,MIN,1616.448,1601.092,0.6136228016,31,10,1,0.5560747664
12/24/2000,2000,0,0,DET,CHI,1536.899,1351.776,0.8084273532,20,23,0,0.7702702703
12/24/2000,2000,0,0,GB,TB,1567.167,1647.587,0.4778233953,17,14,1,0.5657894737
12/24/2000,2000,0,0,NE,MIA,1437.245,1596.241,0.3679353428,24,27,0,0.3857142857
12/24/2000,2000,0,0,PHI,CIN,1549.431,1324.595,0.8413664048,16,7,1,0.8
12/24/2000,2000,0,0,OAK,CAR,1631.616,1506.934,0.7487388392,52,9,1,0.6978021978
12/24/2000,2000,0,0,NO,LAR,1516.336,1570.02,0.5162792771,21,26,0,0.4375
12/24/2000,2000,0,0,LAC,PIT,1305.725,1512.399,0.3067109792,21,34,0,0.42
12/24/2000,2000,0,0,BAL,NYJ,1584.469,1576.171,0.603946713,34,20,1,0.6690140845
12/25/2000,2000,0,0,TEN,DAL,1683.837,1430.515,0.8620484251,31,0,1,0.86
12/30/2000,2000,0,1,NO,LAR,1497.74,1588.617,0.4628287111,31,28,1,0.4
12/30/2000,2000,0,1,MIA,IND,1606.024,1639.492,0.5452540156,23,17,1,0.4642857143
12/31/2000,2000,0,1,PHI,TB,1555.886,1633.007,0.4825635522,21,3,1,0.4117647059
12/31/2000,2000,0,1,BAL,DEN,1605.228,1605.061,0.5926983229,21,3,1,0.5853658537
1/6/2001,2000,0,1,OAK,MIA,1649.123,1623.472,0.6275753722,27,0,1,0.7142857143
1/6/2001,2000,0,1,MIN,NO,1578.047,1512.811,0.6791130396,34,16,1,0.6616161616
1/7/2001,2000,0,1,TEN,BAL,1692.19,1628.524,0.6771403892,10,24,0,0.6764705882
1/7/2001,2000,0,1,NYG,PHI,1575.236,1586.526,0.5766850014,20,10,1,0.6343283582
1/14/2001,2000,0,1,NYG,MIN,1595.054,1595.888,0.5913065432,41,0,1,0.4759036145
1/14/2001,2000,0,1,OAK,BAL,1672.96,1667.477,0.6000642354,3,16,0,0.6578947368
1/28/2001,2000,1,1,BAL,NYG,1700.197,1624.739,0.6069169777,34,7,1,0.5909090909
9/9/2001,2001,0,0,JAX,PIT,1502.466,1520.072,0.5677855199,21,3,1,0.58
9/9/2001,2001,0,0,CIN,NE,1380.427,1453.308,0.4886602741,23,17,1,0.5
9/9/2001,2001,0,0,CLE,SEA,1332.236,1461.802,0.4081371242,6,9,0,0.3961038961
9/9/2001,2001,0,0,DAL,TB,1449.774,1569.911,0.4213109601,6,10,0,0.2352941176
9/9/2001,2001,0,0,KC,OAK,1482.675,1595.16,0.4320859321,24,27,0,0.4302325581
9/9/2001,2001,0,0,BUF,NO,1521.265,1498.313,0.6239369275,6,24,0,0.46
9/9/2001,2001,0,0,GB,DET,1556.165,1509.406,0.6555072952,28,6,1,0.6325301205
9/9/2001,2001,0,0,PHI,LAR,1546.139,1550.697,0.5861160339,17,20,0,0.4347826087
9/9/2001,2001,0,0,LAC,WSH,1362.011,1510.163,0.3825682685,30,3,1,0.5684931507
9/9/2001,2001,0,0,SF,ATL,1456.597,1404.46,0.6624641631,16,13,1,0.5760869565
9/9/2001,2001,0,0,BAL,CHI,1652.017,1419.71,0.8470225335,17,6,1,0.8134328358
9/9/2001,2001,0,0,TEN,MIA,1603.825,1568.09,0.6410391664,23,31,0,0.6911764706
9/9/2001,2001,0,0,NYJ,IND,1538.608,1583.03,0.5295795424,24,45,0,0.4662921348
9/9/2001,2001,0,0,MIN,CAR,1545.802,1494.618,0.6612363931,13,24,0,0.7222222222
9/10/2001,2001,0,0,DEN,NYG,1556.177,1567.941,0.5760187672,31,20,1,0.6609195402
9/23/2001,2001,0,0,NE,NYJ,1433.336,1505.56,0.4896053262,3,10,0,0.461038961
9/23/2001,2001,0,0,JAX,TEN,1527.382,1574.303,0.5259943151,13,6,1,0.5555555556
9/23/2001,2001,0,0,SF,LAR,1465.483,1567.407,0.447061249,26,30,0,0.38
9/23/2001,2001,0,0,DAL,LAC,1436.544,1404.775,0.635769031,21,32,0,0.3970588235
9/23/2001,2001,0,0,SEA,PHI,1472.795,1529.43,0.5120358772,3,27,0,0.4324324324
9/23/2001,2001,0,0,MIA,OAK,1597.611,1606.887,0.5795126581,18,15,1,0.5375
9/23/2001,2001,0,0,KC,NYG,1470.949,1547.368,0.4835726526,3,13,0,0.5384615385
9/23/2001,2001,0,0,ARI,DEN,1335.012,1576.75,0.2655369452,17,38,0,0.3111111111
9/23/2001,2001,0,0,IND,BUF,1616.078,1482.992,0.7577300664,42,26,1,0.7247191011
9/23/2001,2001,0,0,CLE,DET,1321.242,1488.848,0.3564862751,24,14,1,0.4545454545
9/23/2001,2001,0,0,CIN,BAL,1400.399,1658.714,0.2473472785,21,10,1,0.2910447761
9/23/2001,2001,0,0,CHI,MIN,1413.013,1511.107,0.4525174216,17,10,1,0.4310344828
9/23/2001,2001,0,0,ATL,CAR,1395.575,1529.312,0.4023502315,24,16,1,0.5853658537
9/24/2001,2001,0,0,GB,WSH,1576.724,1467.398,0.7317463839,37,0,1,0.7073170732
9/30/2001,2001,0,0,OAK,SEA,1595.516,1439.706,0.7809283461,38,14,1,0.7692307692
9/30/2001,2001,0,0,PHI,DAL,1562.519,1403.494,0.7840780491,40,18,1,0.8913043478
9/30/2001,2001,0,0,NYG,NO,1570.439,1536.586,0.638542464,21,13,1,0.5810810811
9/30/2001,2001,0,0,NE,IND,1413.04,1628.672,0.2958565285,44,13,1,0.2444444444
9/30/2001,2001,0,0,MIN,TB,1487.99,1583.141,0.4567178218,20,16,1,0.4358974359
9/30/2001,2001,0,0,WSH,KC,1449.315,1447.877,0.5944633637,13,45,0,0.4154929577
9/30/2001,2001,0,0,LAC,CIN,1437.826,1441.408,0.5874782829,28,14,1,0.6666666667
9/30/2001,2001,0,0,JAX,CLE,1546.935,1353.614,0.8156298491,14,23,0,0.7394366197
9/30/2001,2001,0,0,DEN,BAL,1591.945,1617.705,0.5562320068,13,20,0,0.6097560976
9/30/2001,2001,0,0,ARI,ATL,1319.817,1422.685,0.4457183426,14,34,0,0.4285714286
9/30/2001,2001,0,0,CAR,GB,1502.202,1594.807,0.4603565977,7,28,0,0.4146341463
9/30/2001,2001,0,0,BUF,PIT,1470.398,1495.157,0.5576538766,3,20,0,0.4166666667
9/30/2001,2001,0,0,LAR,MIA,1581.56,1608.982,0.5538691954,42,10,1,0.6363636364
10/1/2001,2001,0,0,NYJ,SF,1525.855,1451.33,0.6906522651,17,19,0,0.5674157303
10/7/2001,2001,0,0,TB,GB,1565.411,1622.914,0.5107873761,14,10,1,0.5821917808
10/7/2001,2001,0,0,SF,CAR,1467.533,1474.095,0.5833148446,24,14,1,0.6444444444
10/7/2001,2001,0,0,SEA,JAX,1426.889,1504.377,0.4820360587,24,15,1,0.4
10/7/2001,2001,0,0,BAL,TEN,1641.258,1554.75,0.7051929036,26,7,1,0.6044776119
10/7/2001,2001,0,0,OAK,DAL,1608.333,1391.205,0.8353541988,28,21,1,0.9337349398
10/7/2001,2001,0,0,PIT,CIN,1527.994,1419.672,0.7306103889,16,7,1,0.6408450704
10/7/2001,2001,0,0,PHI,ARI,1574.808,1293.136,0.8803348002,20,21,0,0.8536585366
10/7/2001,2001,0,0,NYG,WSH,1585.64,1406.45,0.8030821909,23,9,1,0.8888888889
10/7/2001,2001,0,0,NO,MIN,1521.385,1505.721,0.6140430749,28,15,1,0.5795454545
10/7/2001,2001,0,0,MIA,NE,1578.308,1465.435,0.7357353273,30,10,1,0.7714285714
10/7/2001,2001,0,0,DEN,KC,1568.392,1490.743,0.6944811736,20,6,1,0.7083333333
10/7/2001,2001,0,0,BUF,NYJ,1437.561,1509.653,0.4897952089,36,42,0,0.375
10/7/2001,2001,0,0,ATL,CHI,1449.366,1436.13,0.6107254462,3,31,0,0.5886075949
10/7/2001,2001,0,0,CLE,LAC,1396.172,1459.561,0.5023183988,20,16,1,0.4142857143
10/8/2001,2001,0,0,DET,LAR,1456.476,1612.234,0.3722806784,0,35,0,0.2422680412
10/14/2001,2001,0,0,CHI,ARI,1478.776,1307.623,0.795663131,20,13,1,0.6772151899
10/14/2001,2001,0,0,SEA,DEN,1450.878,1583.932,0.4032960192,34,21,1,0.3636363636
10/14/2001,2001,0,0,TEN,TB,1538.225,1581.104,0.5317917307,31,28,1,0.5909090909
10/14/2001,2001,0,0,NYJ,MIA,1528.653,1593.195,0.5006591146,21,17,1,0.4210526316
10/14/2001,2001,0,0,MIN,DET,1486.07,1430.852,0.6664184552,31,26,1,0.7272727273
10/14/2001,2001,0,0,KC,PIT,1475.203,1539.494,0.5010203316,17,20,0,0.5694444444
10/14/2001,2001,0,0,GB,BAL,1607.22,1657.784,0.5207631268,31,23,1,0.5
10/14/2001,2001,0,0,IND,OAK,1576.277,1614.402,0.5385992796,18,23,0,0.5673076923
10/14/2001,2001,0,0,CIN,CLE,1408.172,1412.18,0.5868838581,24,14,1,0.5428571429
10/14/2001,2001,0,0,CAR,NO,1454.628,1541.036,0.4692303424,25,27,0,0.3734177215
10/14/2001,2001,0,0,ATL,SF,1406.719,1486.999,0.4780244788,31,37,0,0.4310344828
10/14/2001,2001,0,0,LAR,NYG,1637.858,1595.24,0.6501045968,15,14,1,0.7333333333
10/14/2001,2001,0,0,NE,LAC,1450.548,1443.553,0.602151198,29,26,1,0.4166666667
10/15/2001,2001,0,0,DAL,WSH,1385.136,1396.85,0.5760890581,9,7,1,0.5810810811
10/18/2001,2001,0,0,JAX,BUF,1480.387,1418.56,0.6748217084,10,13,0,0.7337662338
10/21/2001,2001,0,0,TB,PIT,1568.252,1553.389,0.6129497391,10,17,0,0.6492537313
10/21/2001,2001,0,0,NO,ATL,1551.247,1388.244,0.7879296537,13,20,0,0.6904761905
10/21/2001,2001,0,0,CLE,BAL,1392.902,1636.861,0.2630509896,24,14,1,0.2727272727
10/21/2001,2001,0,0,MIN,GB,1497.405,1628.142,0.4065098179,35,13,1,0.4368421053
10/21/2001,2001,0,0,IND,NE,1556.738,1461.229,0.7158491247,17,38,0,0.71875
10/21/2001,2001,0,0,CIN,CHI,1427.45,1486.451,0.5086323971,0,24,0,0.5277777778
10/21/2001,2001,0,0,DET,TEN,1419.517,1551.077,0.4053673421,24,27,0,0.3571428571
10/21/2001,2001,0,0,WSH,CAR,1387.756,1444.418,0.5119970435,17,14,1,0.4027777778
10/21/2001,2001,0,0,ARI,KC,1299.949,1461.307,0.36477901,24,16,1,0.4512195122
10/21/2001,2001,0,0,NYJ,LAR,1544.723,1642.483,0.4529937948,14,34,0,0.3494623656
10/21/2001,2001,0,0,LAC,DEN,1432.872,1551.432,0.4235258021,27,10,1,0.4425287356
10/22/2001,2001,0,0,NYG,PHI,1590.615,1560.321,0.6338005906,9,10,0,0.5845070423
10/25/2001,2001,0,0,KC,IND,1432.114,1509,0.4829013411,28,35,0,0.4368421053
10/28/2001,2001,0,0,WSH,NYG,1401.235,1581.431,0.3400387631,35,21,1,0.276119403
10/28/2001,2001,0,0,LAC,BUF,1467.028,1438.415,0.6315517796,27,24,1,0.6923076923
10/28/2001,2001,0,0,LAR,NO,1669.661,1514.689,0.7801019558,31,34,0,0.7474226804
10/28/2001,2001,0,0,TB,MIN,1541.8,1535.769,0.6008210453,41,14,1,0.5779220779
10/28/2001,2001,0,0,SEA,MIA,1483.378,1577.126,0.4587224612,20,24,0,0.4315068493
10/28/2001,2001,0,0,BAL,JAX,1598.389,1460.533,0.7627350011,18,17,1,0.7272727273
10/28/2001,2001,0,0,DET,CIN,1408.608,1394.616,0.6117595631,27,31,0,0.5759493671
10/28/2001,2001,0,0,DEN,NE,1517.276,1508.966,0.6039632359,31,20,1,0.6627906977
10/28/2001,2001,0,0,DAL,ARI,1394.23,1329.142,0.6789273542,17,3,1,0.4210526316
10/28/2001,2001,0,0,CHI,SF,1519.285,1505.475,0.6115107006,37,31,1,0.5512820513
10/28/2001,2001,0,0,CAR,NYJ,1430.939,1517.545,0.4689464866,12,13,0,0.4358974359
10/28/2001,2001,0,0,PHI,OAK,1569.505,1633.942,0.5008102214,10,20,0,0.5256410256
10/29/2001,2001,0,0,PIT,TEN,1579.841,1561.987,0.6170264496,34,7,1,0.5833333333
11/4/2001,2001,0,0,ATL,NE,1424.802,1489.918,0.4998330626,10,24,0,0.5705882353
11/4/2001,2001,0,0,SF,DET,1490.878,1388.183,0.7241876934,21,13,1,0.6808510638
11/4/2001,2001,0,0,PIT,BAL,1604.438,1601.401,0.5966804308,10,13,0,0.5606060606
11/4/2001,2001,0,0,TEN,JAX,1537.39,1457.521,0.6971858991,28,24,1,0.58
11/4/2001,2001,0,0,WSH,SEA,1438.954,1468.803,0.5504144599,27,14,1,0.4324324324
11/4/2001,2001,0,0,CHI,CLE,1533.881,1431.374,0.7239714795,27,21,1,0.6323529412
11/4/2001,2001,0,0,BUF,IND,1428.616,1528.976,0.4492878408,14,30,0,0.4325842697
11/4/2001,2001,0,0,LAC,KC,1476.827,1412.139,0.6784252185,20,25,0,0.6341463415
11/4/2001,2001,0,0,NO,NYJ,1538.721,1523.983,0.6127790156,9,16,0,0.6529411765
11/4/2001,2001,0,0,MIA,CAR,1591.701,1424.501,0.7919386019,23,6,1,0.7898550725
11/4/2001,2001,0,0,GB,TB,1589.778,1567.571,0.6229301266,21,20,1,0.6351351351
11/4/2001,2001,0,0,ARI,PHI,1312.723,1545.481,0.2757398754,7,21,0,0.3227848101
11/4/2001,2001,0,0,NYG,DAL,1543.712,1410.649,0.7577057605,27,24,1,0.7957746479
11/5/2001,2001,0,0,OAK,DEN,1657.966,1536.323,0.7454334324,38,28,1,0.6208791209
11/11/2001,2001,0,0,ATL,DAL,1397.732,1404.486,0.5830461816,20,13,1,0.6621621622
11/11/2001,2001,0,0,DEN,LAC,1525.069,1450.992,0.6901010089,26,16,1,0.6222222222
11/11/2001,2001,0,0,LAR,CAR,1645.629,1413.622,0.8467986307,48,14,1,0.8829787234
11/11/2001,2001,0,0,SF,NO,1502.14,1512.278,0.5783030371,28,27,1,0.5666666667
11/11/2001,2001,0,0,SEA,OAK,1445.446,1669.22,0.2861867888,34,27,1,0.3620689655
11/11/2001,2001,0,0,PHI,MIN,1559.358,1509.998,0.6588804441,48,17,1,0.6097560976
11/11/2001,2001,0,0,NYJ,KC,1550.426,1437.973,0.7352649861,27,7,1,0.6111111111
11/11/2001,2001,0,0,NE,BUF,1516.988,1403.56,0.7363560278,21,11,1,0.65
11/11/2001,2001,0,0,JAX,CIN,1448.376,1415.041,0.6378539518,30,13,1,0.6012658228
11/11/2001,2001,0,0,DET,TB,1376.921,1562.543,0.3330647503,17,20,0,0.375
11/11/2001,2001,0,0,ARI,NYG,1298.847,1549.875,0.2552389527,10,17,0,0.3533333333
11/11/2001,2001,0,0,IND,MIA,1554.032,1602.58,0.5236586508,24,27,0,0.5681818182
11/11/2001,2001,0,0,CLE,PIT,1421.392,1587.367,0.3586429897,12,15,0,0.4090909091
11/11/2001,2001,0,0,CHI,GB,1543.863,1594.806,0.520218618,12,20,0,0.4333333333
11/12/2001,2001,0,0,TEN,BAL,1546.535,1618.472,0.4900181809,10,16,0,0.4571428571
11/18/2001,2001,0,0,TB,CHI,1571.297,1520.856,0.6602776617,24,27,0,0.6428571429
11/18/2001,2001,0,0,BAL,CLE,1637.483,1411.884,0.8419517462,17,27,0,0.7424242424
11/18/2001,2001,0,0,PIT,JAX,1596.874,1468.415,0.7528070084,20,7,1,0.6527777778
11/18/2001,2001,0,0,NO,IND,1506.574,1539.403,0.5461659247,34,20,1,0.6157894737
11/18/2001,2001,0,0,MIA,NYJ,1617.208,1565.342,0.6621152501,0,24,0,0.6466666667
11/18/2001,2001,0,0,GB,ATL,1617.814,1414.625,0.8240193525,20,23,0,0.753164557
11/18/2001,2001,0,0,DEN,WSH,1539.048,1462.311,0.6933661305,10,17,0,0.6976744186
11/18/2001,2001,0,0,DAL,PHI,1387.592,1581.834,0.3221351494,3,36,0,0.3108108108
11/18/2001,2001,0,0,ARI,DET,1289.06,1368.167,0.4797095443,45,38,1,0.5506329114
11/18/2001,2001,0,0,CIN,TEN,1395.002,1527.524,0.4040332076,7,20,0,0.5379746835
11/18/2001,2001,0,0,CAR,SF,1404.024,1507.844,0.4443648577,22,25,0,0.3372093023
11/18/2001,2001,0,0,BUF,SEA,1391.865,1477.442,0.4704218917,20,23,0,0.4102564103
11/18/2001,2001,0,0,NE,LAR,1528.684,1655.227,0.412347345,17,24,0,0.3172043011
11/18/2001,2001,0,0,OAK,LAC,1637.224,1437.014,0.8215187901,34,24,1,0.7
11/19/2001,2001,0,0,MIN,NYG,1487.522,1559.662,0.4897261603,28,16,1,0.5454545455
11/22/2001,2001,0,0,DAL,DEN,1366.134,1508.226,0.3908413011,24,26,0,0.3271604938
11/22/2001,2001,0,0,DET,GB,1346.389,1591.796,0.2614383318,27,29,0,0.3510638298
11/25/2001,2001,0,0,BUF,MIA,1378.943,1572.192,0.3233846221,27,34,0,0.3611111111
11/25/2001,2001,0,0,JAX,BAL,1456.423,1590.959,0.4012447342,21,24,0,0.4117647059
11/25/2001,2001,0,0,PHI,WSH,1603.293,1493.133,0.7326877188,3,13,0,0.7133333333
11/25/2001,2001,0,0,TEN,PIT,1548.215,1608.866,0.5062583872,24,34,0,0.5579710145
11/25/2001,2001,0,0,NYG,OAK,1533.401,1644.863,0.4335315601,10,28,0,0.4358974359
11/25/2001,2001,0,0,NE,NO,1512.001,1530.8,0.5660994317,34,17,1,0.5
11/25/2001,2001,0,0,MIN,CHI,1513.783,1540.176,0.5553323852,6,13,0,0.5666666667
11/25/2001,2001,0,0,KC,SEA,1423.056,1490.364,0.4966785699,19,7,1,0.5365853659
11/25/2001,2001,0,0,IND,SF,1515.177,1519.951,0.5858143736,21,40,0,0.5476190476
11/25/2001,2001,0,0,CLE,CIN,1458.408,1374.312,0.7022981544,18,0,1,0.6690140845
11/25/2001,2001,0,0,CAR,ATL,1391.917,1440.644,0.5234016196,7,10,0,0.425
11/25/2001,2001,0,0,LAC,ARI,1429.375,1310.837,0.7420267999,17,20,0,0.6590909091
11/26/2001,2001,0,0,LAR,TB,1671.909,1551.977,0.74355989,17,24,0,0.7065217391
11/29/2001,2001,0,0,KC,PHI,1448.903,1565.115,0.4268291633,10,23,0,0.4189189189
12/2/2001,2001,0,0,PIT,MIN,1633.194,1490.275,0.767968927,21,16,1,0.6707317073
12/2/2001,2001,0,0,NYJ,NE,1610.359,1536.568,0.6897488081,16,17,0,0.5789473684
12/2/2001,2001,0,0,NO,CAR,1506.233,1377.297,0.7533176218,27,23,1,0.743902439
12/2/2001,2001,0,0,MIA,DEN,1584.9,1516.523,0.6830404091,21,10,1,0.5759493671
12/2/2001,2001,0,0,CLE,TEN,1474.827,1523.888,0.5229219864,15,31,0,0.5422535211
12/2/2001,2001,0,0,CIN,TB,1357.893,1585.739,0.2814224058,13,16,0,0.3571428571
12/2/2001,2001,0,0,CHI,DET,1563.685,1341.08,0.839644783,13,10,1,0.6842105263
12/2/2001,2001,0,0,WSH,DAL,1531.311,1357.837,0.7978267868,14,20,0,0.7394366197
12/2/2001,2001,0,0,OAK,ARI,1669.865,1333.283,0.9098407323,31,34,0,0.7954545455
12/2/2001,2001,0,0,BAL,IND,1601.743,1479.091,0.746534052,39,27,1,0.6627906977
12/2/2001,2001,0,0,SF,BUF,1556.037,1366.235,0.8125641509,35,0,1,0.691011236
12/2/2001,2001,0,0,ATL,LAR,1455.263,1638.148,0.3365737036,6,35,0,0.329787234
12/2/2001,2001,0,0,SEA,LAC,1464.517,1406.929,0.6694444031,13,10,1,0.5697674419
12/3/2001,2001,0,0,JAX,GB,1445.639,1597.105,0.3780723222,21,28,0,0.4302325581
12/9/2001,2001,0,0,DAL,NYG,1392.662,1508.399,0.4274982372,20,13,1,0.4014084507
12/9/2001,2001,0,0,PHI,LAC,1587.131,1398.248,0.8117571031,24,14,1,0.6866666667
12/9/2001,2001,0,0,TB,DET,1593.004,1337.148,0.8637739667,15,12,1,0.7191780822
12/9/2001,2001,0,0,OAK,KC,1639.006,1426.887,0.8313499821,28,26,1,0.702247191
12/9/2001,2001,0,0,NE,CLE,1546.774,1444.979,0.7231516767,27,16,1,0.6369863014
12/9/2001,2001,0,0,MIN,TEN,1482.678,1553.735,0.4912841593,42,24,1,0.4411764706
12/9/2001,2001,0,0,GB,CHI,1612.234,1567.616,0.6527188792,17,7,1,0.6466666667
12/9/2001,2001,0,0,DEN,SEA,1501.671,1473.198,0.6313642304,20,7,1,0.6463414634
12/9/2001,2001,0,0,ARI,WSH,1364.142,1496.486,0.4042799577,10,20,0,0.5519480519
12/9/2001,2001,0,0,CIN,JAX,1350.628,1430.51,0.4785961689,10,14,0,0.5273972603
12/9/2001,2001,0,0,BUF,CAR,1354.195,1370,0.5703279209,25,24,1,0.595890411
12/9/2001,2001,0,0,ATL,NO,1433.533,1513.53,0.4784309763,10,28,0,0.4230769231
12/9/2001,2001,0,0,PIT,NYJ,1640.79,1600.153,0.647506227,18,7,1,0.6014492754
12/9/2001,2001,0,0,LAR,SF,1659.878,1568.077,0.7114874336,27,14,1,0.6272727273
12/10/2001,2001,0,0,MIA,IND,1599.752,1467.11,0.7572605631,41,6,1,0.6111111111
12/15/2001,2001,0,0,LAC,OAK,1390.154,1642.297,0.2540207733,6,13,0,0.4139784946
12/15/2001,2001,0,0,NYG,ARI,1484.027,1345.33,0.7636099973,17,13,1,0.6333333333
12/16/2001,2001,0,0,WSH,PHI,1515.298,1595.225,0.4785315278,6,20,0,0.4275362319
12/16/2001,2001,0,0,BAL,PIT,1613.724,1657.506,0.530497252,21,26,0,0.5895522388
12/16/2001,2001,0,0,TEN,GB,1523.694,1628.098,0.4435349758,26,20,1,0.4411764706
12/16/2001,2001,0,0,NYJ,CIN,1583.438,1335.326,0.8584429682,15,14,1,0.7428571429
12/16/2001,2001,0,0,KC,DEN,1423.596,1520.335,0.4544505437,26,23,1,0.4333333333
12/16/2001,2001,0,0,DET,MIN,1333.851,1512.719,0.3417563943,27,24,1,0.435483871
12/16/2001,2001,0,0,IND,ATL,1451.147,1405.549,0.6539965353,41,27,1,0.5860215054
12/16/2001,2001,0,0,CLE,JAX,1432.19,1445.812,0.5734045974,10,15,0,0.5547945205
12/16/2001,2001,0,0,CHI,TB,1551.752,1596.3,0.5293988446,27,3,1,0.5757575758
12/16/2001,2001,0,0,BUF,NE,1360.022,1559.563,0.3155107355,9,12,0,0.3947368421
12/16/2001,2001,0,0,SEA,DAL,1454.534,1417.033,0.6433750546,29,3,1,0.6506849315
12/16/2001,2001,0,0,SF,MIA,1553.862,1615.715,0.5045287732,21,0,1,0.5813953488
12/17/2001,2001,0,0,NO,LAR,1541.514,1674.093,0.4039542023,21,34,0,0.3823529412
12/22/2001,2001,0,0,SF,PHI,1584.448,1620.968,0.5408944601,13,3,1,0.575
12/22/2001,2001,0,0,OAK,TEN,1652.033,1545.746,0.7282985549,10,13,0,0.6318681319
12/22/2001,2001,0,0,NE,MIA,1567.807,1585.128,0.5681880847,20,13,1,0.5810810811
12/23/2001,2001,0,0,MIN,JAX,1493.472,1466.851,0.6288795036,3,33,0,0.5549450549
12/23/2001,2001,0,0,TB,NO,1566.283,1520.828,0.6538102397,48,21,1,0.5657894737
12/23/2001,2001,0,0,BAL,CIN,1594.528,1333.608,0.867167859,16,0,1,0.8134328358
12/23/2001,2001,0,0,ARI,DAL,1338.366,1394.572,0.5126528814,17,10,1,0.5945945946
12/23/2001,2001,0,0,PIT,DET,1676.702,1353.098,0.9035219117,47,14,1,0.7777777778
12/23/2001,2001,0,0,NYG,SEA,1490.991,1476.995,0.611765032,27,24,1,0.5882352941
12/23/2001,2001,0,0,KC,LAC,1438.944,1380.418,0.6706381695,20,17,1,0.5875
12/23/2001,2001,0,0,WSH,CHI,1489.555,1581.769,0.4609158043,15,20,0,0.5303030303
12/23/2001,2001,0,0,ATL,BUF,1387.706,1351.778,0.6412947757,33,30,1,0.5975609756
12/23/2001,2001,0,0,IND,NYJ,1468.99,1585.156,0.4268939461,28,29,0,0.5212765957
12/23/2001,2001,0,0,GB,CLE,1606.047,1411.151,0.8169893391,30,7,1,0.7027027027
12/23/2001,2001,0,0,CAR,LAR,1364.174,1694.779,0.1781480557,32,38,0,0.2311827957
12/29/2001,2001,0,0,TB,BAL,1588.251,1601.084,0.574515215,22,10,1,0.5441176471
12/30/2001,2001,0,0,GB,MIN,1616.45,1448.404,0.7927398946,24,13,1,0.8
12/30/2001,2001,0,0,PHI,NYG,1599.231,1501.382,0.7185810864,24,21,1,0.6449275362
12/30/2001,2001,0,0,TEN,CLE,1567.644,1400.747,0.7916510591,38,41,0,0.6333333333
12/30/2001,2001,0,0,NYJ,BUF,1590.939,1342.269,0.8588328498,9,14,0,0.6891891892
12/30/2001,2001,0,0,NO,WSH,1498.859,1473.24,0.6275323176,10,40,0,0.6265822785
12/30/2001,2001,0,0,MIA,ATL,1567.551,1397.216,0.794896495,21,14,1,0.6818181818
12/30/2001,2001,0,0,DET,CHI,1347.315,1598.084,0.2555224689,0,24,0,0.3571428571
12/30/2001,2001,0,0,DEN,OAK,1504.988,1630.135,0.4142959719,23,17,1,0.5243902439
12/30/2001,2001,0,0,DAL,SF,1374.385,1606.185,0.276842561,27,21,1,0.335443038
12/30/2001,2001,0,0,CIN,PIT,1327.053,1682.485,0.158176219,26,23,1,0.2611940299
12/30/2001,2001,0,0,CAR,ARI,1357.987,1358.553,0.591679312,7,30,0,0.5253164557
12/30/2001,2001,0,0,JAX,KC,1511.919,1447.59,0.6779742003,26,30,0,0.6125
12/30/2001,2001,0,0,LAR,IND,1700.965,1463.206,0.8510450179,42,17,1,0.7222222222
12/30/2001,2001,0,0,LAC,SEA,1371.772,1466.604,0.4571734957,22,25,0,0.5384615385
1/6/2002,2001,0,0,NO,SF,1453.909,1575.732,0.4189465308,0,38,0,0.4462365591
1/6/2002,2001,0,0,LAR,ATL,1709.497,1389.51,0.9016916212,31,13,1,0.8020833333
1/6/2002,2001,0,0,NYG,GB,1494.117,1625.764,0.4052466297,25,34,0,0.4178082192
1/6/2002,2001,0,0,TEN,CIN,1543.108,1353.943,0.8120050335,21,23,0,0.6466666667
1/6/2002,2001,0,0,CAR,NE,1319.245,1585.384,0.2390583241,6,38,0,0.3194444444
1/6/2002,2001,0,0,PIT,CLE,1655.594,1425.283,0.8455277821,28,7,1,0.7028985507
1/6/2002,2001,0,0,OAK,NYJ,1606.7,1555.045,0.6618434649,22,24,0,0.6084337349
1/6/2002,2001,0,0,CHI,JAX,1613.253,1488.733,0.7485633594,33,13,1,0.6791044776
1/6/2002,2001,0,0,IND,DEN,1454.674,1528.423,0.4874118376,29,10,1,0.5392156863
1/6/2002,2001,0,0,TB,PHI,1609.573,1606.496,0.596735842,13,17,0,0.5909090909
1/6/2002,2001,0,0,SEA,KC,1479.11,1470.776,0.603996281,21,18,1,0.5875
1/6/2002,2001,0,0,WSH,ARI,1518.19,1397.296,0.7446143891,20,17,1,0.595890411
1/6/2002,2001,0,0,DET,DAL,1332.146,1404.838,0.4889321304,15,10,1,0.4166666667
1/6/2002,2001,0,0,MIA,BUF,1575.256,1378.163,0.8188727071,34,7,1,0.6780821918
